location,sex,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guam,Male,71.25053047316321,71.24844872306463,71.37559903483202,71.51571892132368,71.55747531004333,71.77800803869934,71.9164791057465,66.4049884915205,72.25575635749422,72.46615566187214,72.69577730987959,72.9291020415547,73.05130232029617,73.24012423334273,73.35029028158797,73.43584954411865,73.41165007675995,73.27846201115888,73.19531396318133,73.17552361721438,73.0707863669608,73.07791487372127,73.02983972695009,72.83858756073528,72.89335908518571,72.90110943185464,72.88134481693582,72.9109887488616,72.88264711525557,72.82837005465194,72.18902435551323,70.86608680817356,71.3644179630712,71.90545057225722
Guatemala,Female,64.7974622768733,64.52426877809194,64.78682281315677,65.45190059525176,66.54217415858818,68.0434862091853,69.10105199210003,69.65207282644602,69.91799401175518,70.43733595998987,70.86426997139517,71.12124244540911,71.80658417098077,72.17679207880911,72.51442962472245,72.6465842442718,73.09382889628849,73.48085756940401,73.80560223649911,74.02852624918754,74.19424990926552,74.41778765997014,74.61853429523404,74.75137102737284,74.73445562782098,74.82720312343645,74.93144295411794,75.04339222594527,75.2123631883492,75.42928642786578,74.3263294745207,71.93988535990603,74.34333782072015,75.50639437884514
Guatemala,Male,59.73955337526524,59.45607410669862,59.429642365428634,59.77998379875496,60.646632596219206,61.99223749244325,62.82691096615875,63.276951134691245,63.405829158226425,63.90435455657095,64.5910756197131,64.79495381783573,65.44776307980464,65.88019385249278,66.08958995982171,65.98076674780405,66.62415470725404,67.18150358621237,67.59576791848694,67.69556933740863,68.38616274568965,68.76317395216668,69.15193324156122,69.40451613991375,69.48339582240385,69.54564640740784,69.69662841721124,69.97552076628745,70.26378745728061,70.63064231512573,68.081704468311,65.76718813664058,69.25345530345957,70.8139447109126
Guinea,Female,49.31435613719368,49.84681917010425,50.332969416421534,50.91649685101975,51.34575440527952,51.807695124794094,52.55759463926604,53.193572918307865,53.67883385319613,54.24299055965423,54.72376606842557,55.35532484536845,55.95958646268256,56.61300278647243,57.253897334038584,57.76891834665664,58.09126488056406,58.550997267849695,58.94457944904597,59.32885871362462,59.732117616696215,60.04450928523872,60.31794479687849,60.704443504241475,60.04158486284444,60.55651507397337,61.29868887066578,61.719243509302586,62.13576358575698,62.53103162208001,62.35896577896737,62.55178219830373,63.00010723227716,63.44663011830144
Guinea,Male,47.867804467220026,48.28125784702155,48.428663337127055,49.04720138961506,49.35387090341356,49.66661414485285,50.38239927384607,50.930854543934096,51.34726923706284,51.89775590900075,52.33886679705856,52.88449471023103,53.64276038125004,54.316762402758194,54.94108942583113,55.51503361221057,55.890725204002464,56.3423587146139,56.7899184018022,57.13700563517752,57.59440274571825,57.92126362010755,58.1776096418919,58.46024895051807,57.9673848510066,58.544945487323474,59.25108943016923,59.79083398677275,60.26146724812715,60.594563595132904,60.143046114862535,60.18397942508108,61.13635509799267,61.76021159912513
Guinea-Bissau,Female,52.8269683515015,53.23207295487473,53.55098688555299,53.82795192419125,53.64678897161714,54.381291715208434,52.26148011729408,52.98756079143606,54.46734534123216,54.21328014474843,55.61613962186118,55.776729681518994,55.880974808270025,56.01208593389741,56.09710635831904,55.345748514337245,56.53973131918883,57.20927976513028,57.36513814925145,58.216562232071496,58.55781103884453,58.99668488202469,59.36941618111301,59.87957959591819,60.12669431837331,60.21055194506114,60.47026687647613,60.621531136864945,60.883614153275865,61.14023149208027,60.58204572192604,60.90825109118877,61.365827752983314,61.888065964926135
Guinea-Bissau,Male,48.75214579138792,49.123813345815485,49.45818588424075,49.75921890834498,49.68246627118106,50.312854345707215,48.65441643923571,49.34522681470209,49.2115730818164,49.83327047962476,51.82043912109377,52.081849480809545,52.373010555260805,52.699410753357206,53.04696189880613,52.65898695724173,53.91772336509769,54.80349222827457,55.23129150528624,56.06157720086912,56.67557571754527,57.25883380018122,57.4537607990862,57.765833417719705,57.96216512892134,58.31375791215631,58.71781622508135,58.97635144633582,59.11209916221119,59.44528294701431,58.16132706198051,58.82927030950643,59.84677070996087,60.54566770696352
Guyana,Female,68.16197831045253,68.52013436912425,68.67420370160802,68.40348006082475,68.45787265731114,68.58022391953203,68.4403611441725,68.76989768696637,69.25437110471053,69.59855527484406,69.65227517289352,69.4004075476164,69.33937813145245,69.59557604726835,69.69846254486178,69.8086797175364,70.26411790767148,70.55220600171008,70.64751031919619,70.9717179248261,71.11194162462893,71.16225508761845,71.36199912763718,71.8129523856837,71.92012592325487,72.24594999149791,72.61941510399181,73.00655743490007,73.31173197743543,73.3834092254652,72.83341448559551,70.19734224270218,71.70443879430078,72.46199114033021
Guyana,Male,61.87030681433157,62.477024369896405,62.67695363976272,62.578208243276514,62.626423124708936,62.62173576041098,62.529671845730626,62.67169681190072,63.01099782634053,63.37919692906658,63.51785312829707,63.38969391174291,63.38960450302427,63.50523391294953,63.58497072748946,63.82769811212507,64.19263393561647,64.40892942437775,64.46444155586023,64.59817283377444,64.745930399379,64.70787502306926,64.66420022466612,64.8495399354377,64.92993849785218,65.28060380608666,65.73884539136968,66.282926776336,66.77108312418633,67.22282746219548,66.59181739254204,63.64143308323686,65.21267367972551,65.76900477451423
Haiti,Female,52.22190197212611,52.6767652711208,52.80314873551122,52.88212008251833,53.26367244943351,53.96202055170454,54.52343552802173,54.8713661883403,55.81114415662475,56.25645294585176,56.84272224551473,57.28353420808786,57.845175024946734,58.263442651131456,57.23112203766013,59.14717843226238,59.73258959227955,60.172100869452635,60.467600956267376,61.04279161876084,27.946722902157298,60.36160432086041,61.61633449325683,61.68590776829814,61.98274215672306,62.14033549129085,61.97759541521141,62.46311688203759,62.633255181505696,62.651471178796854,62.672688143721224,61.89644549820584,62.304162870249385,62.160373874050926
Haiti,Male,50.53254054738583,50.86349373546751,51.067098754511555,50.47429171583949,51.75942616073673,52.37059023256978,52.95541436160369,53.233276893833306,54.39208835319974,54.93462124524107,55.50924093116564,55.918356314642296,56.4193144842836,56.76724939305558,56.157938197475175,57.50810981768391,57.94626310452973,58.28824809013242,58.49939000149555,58.9625433568582,34.81013476431213,58.02418786422573,59.33237972514157,59.34364420819921,59.59541856164644,59.77887652374249,59.73570309147537,60.19613076910608,60.3808460498747,60.51591034927901,60.43599472146311,59.87699314210365,60.45612205846288,59.91223330078455
Honduras,Female,73.01248652916401,73.33719680454192,73.37084152629978,73.27958852996801,73.65082866227587,73.55115986897316,73.30557090913352,73.53574210004466,66.11498390875929,73.88802838021627,74.09654665538507,74.26308202713814,74.43666178508788,74.56863878235137,74.73844934969003,74.98378540427282,75.23731905668302,75.45437702816663,75.56851224940118,75.71712045915801,75.67438728868365,75.67048171802134,75.24123148268181,75.49995498861368,75.66708831316973,75.77195624976974,76.40489491988907,76.60604491363794,76.71760159247991,76.8707351652482,74.63287304507602,72.88103643028997,77.0634941856315,77.63010602464969
Honduras,Male,68.09104786954809,68.36132653413527,68.58784456617322,68.58806079924094,68.87922606936128,69.16727608731966,69.44616322946537,69.62228279860636,65.19753069150337,70.03916820083396,70.28905506587503,70.54911122944702,70.77695957718592,70.92705005539374,71.14210639005645,71.47582329118474,71.77938680880823,72.06111851433973,72.24228913664912,72.46919216363399,72.49634125165656,72.53264604872463,69.42110039995853,69.96434587216083,70.16772953296241,70.02925157792205,73.05706494551876,73.3002366011561,73.13557197456359,73.51506070803282,70.43235268047464,68.6716379949205,73.80935338562469,74.44431799735985
Hungary,Female,73.80139594840115,73.86041828997747,73.9309716441829,74.04225294904728,74.3714073416276,74.63623876594234,74.93417747367405,75.28170169259339,75.44683469120636,75.58941548695721,76.05207163838939,76.4795556643106,76.68370348442818,76.83560737472355,77.09090149614599,77.10175268948464,77.46317118905516,77.72855623503017,77.99876780228604,78.24154461439308,78.36786359986476,78.61740774345789,78.80895632377191,79.04630021448786,79.19898786257977,79.17604820558427,79.43160998157202,79.44983804726202,79.57883573653181,79.71409714427122,79.00275723200711,77.77759319560164,79.32975263194784,80.06724473277988
Hungary,Male,65.18120469638825,65.00059210684944,64.72487151217709,64.62812638791137,64.94355388358852,65.43807675205704,66.03420159460453,66.4254124563715,66.54650677621319,66.82776214972458,67.4668341855359,68.0421688219441,68.30342163461218,68.4321320978091,68.69946700352781,68.76732641026452,69.13037316380957,69.46574446273009,69.91945806448737,70.29352443725088,70.70982744596579,71.18523249847743,71.62888683037093,72.06081523081906,72.3125299172398,72.39765353344225,72.5170440564585,72.59094593519673,72.75745821921679,72.99535809820452,72.27333657345916,70.78473552877495,72.51789988285735,73.42692087237941
Iceland,Female,80.39007127864318,80.48028878257956,80.61174024765441,80.73702195568481,80.64278420322655,80.65945724476232,80.98725673793116,81.13829230166718,81.2577789782372,81.37221555765939,81.73512648788584,82.04063368401819,82.32975048067927,82.52425315563337,82.65863753004372,82.74892789619783,82.74606230795982,82.92348281188767,83.09867418040207,83.25655254135958,83.51196024313316,83.616062093064,83.62412726792375,83.63940860844767,83.74285737692716,83.73508091715419,83.85182949136164,84.00615374374495,84.16063247303727,84.40851241778432,84.26926418067818,84.25013740538876,83.77767345887736,84.25152283434957
Iceland,Male,75.46225284134664,75.69130193986402,75.9383984656071,76.2714918031442,76.35292184452965,76.19537975090905,76.50930352189161,76.69380906030734,76.98605280200368,77.4005089035144,77.88501448231617,78.18142910054448,78.36411948780358,78.56423311335729,78.81858088963887,79.16179122516496,79.26654428640683,79.34977747205748,79.53685752067199,79.72343805118997,79.923403913929,80.1886012078491,80.41449189480507,80.50889891781745,80.56432989165006,80.58985588989196,80.66428519649,80.812393180507,81.00851914527725,81.32979152591514,81.19814264512507,81.41084918011575,80.72484762178098,80.79723755207063
India,Female,58.91406791278441,59.51307469149465,60.254009808002685,61.30208963789075,62.044481069295784,62.18286151454526,62.31460619474657,62.65403539269225,63.093012267374945,63.97607540507202,64.88951739423715,65.49513464759525,66.04433349506388,66.58830003031368,67.17741398869262,67.68523774084983,67.86601647923335,67.99287510438211,68.42723575696489,69.00790029673087,69.55721625094098,70.05785817359812,70.34035817570188,70.54562124904317,70.68338523290873,70.89698057531382,71.05544873495866,71.34014107293962,71.69251569131394,72.28381396961987,72.12921039752567,71.26634462278976,72.66904893853247,72.95562715035774
India,Male,58.1207899408234,58.73017620974108,59.32855890117628,59.903669381916046,60.313109715087805,60.66329666958375,60.896358723584186,61.03091474964058,61.28640828222326,61.8795668437399,62.51031914898251,62.97558156583803,63.37824870264697,63.80178142002435,64.37913635695757,64.78092692734666,64.81518956548506,64.77921727184932,65.00700235434904,65.43127032358893,65.75820885102245,66.04685851537447,66.43501929010516,67.0014790782221,67.61276103057598,68.05943105972658,68.22844822920081,68.45127353550605,68.84903498153051,69.5875620667583,68.64867991066542,66.58976253070361,69.88016152728828,70.24195080564584
Indonesia,Female,67.90014584313174,68.4589066554188,68.92789437958243,69.45358044660668,69.92257664487512,70.37326057554746,70.75052401003397,71.05953335597287,71.39517201645951,71.72236739095747,72.04397809908568,72.37987830768667,72.62846430182857,72.7992842469702,69.30835269396685,72.97011033626805,72.92829875772428,73.12534880233697,73.18197969381171,73.25920926498297,73.40982308129793,73.6791890350815,73.89455464152606,74.12523457941982,74.35893577676615,74.52782020451212,74.73400604362449,74.98311005923756,75.08980663319463,75.36165841482098,74.53344628497261,71.94820221741927,75.12644326517959,75.17681859891631
Indonesia,Male,62.47533901182854,63.02693166678093,63.54043407382799,64.08647739658946,64.59764459970961,65.07401042765744,65.4654882431242,65.75403908412495,66.02678680639292,66.18152015628435,66.36314303220234,66.52682239669161,66.65657152181485,66.71948379717938,64.8498881966656,66.79487555678016,66.7569718770584,66.87500126323008,66.98339717258139,67.09113529754406,67.28870991236772,67.52173130220056,67.7996602857309,68.11524001711608,68.41854577687006,68.69887060478582,68.99619252194829,69.30025031577648,69.52970242193365,69.84929081711225,68.61994741852257,65.79437915866481,69.88151359057564,70.00604056961792
Iran (Islamic Republic of),Female,67.81363235170096,70.88041479846551,71.39872184288424,71.8167519188882,72.31275805812783,72.7438896726273,73.14630624941793,73.38146720458214,73.86672709697343,74.22168475905671,74.55981972055453,74.89597641999961,75.29930058847931,73.80257181368553,76.20837758272016,76.65498778531108,77.10232686407018,77.4670382397453,77.78993593462184,78.04582791396345,78.33467737106321,78.5693002971631,78.80812051775979,78.94198388534664,79.03862949845902,79.03631365821991,79.11740814823312,79.24060135485298,79.55158380946177,79.7434415605912,76.24056694026736,76.58607838836943,79.81771773276793,80.59354744554734
Iran (Islamic Republic of),Male,65.19397090462934,67.26741943012613,67.84852997973317,68.28513759051961,68.75204136813106,69.2052497704116,69.6220903588466,69.91124672913016,70.3454582196939,70.69711320741831,71.06230632458362,71.39585107380495,71.76658691355969,70.92587317510137,72.52097679592099,72.95247930985335,73.3288849428001,73.65711928649829,73.94330824121862,74.20695688663895,74.5329880513445,74.82316133006553,75.08649942919467,75.26596842766888,75.37922929292777,75.39830187206844,75.57489270188616,75.75897907208092,76.0313135504677,76.25396662069214,72.40240301006845,73.20830745706337,76.41741989718163,77.1969814899382
